latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count
40.71701076,-73.93938216,1,0,1,2,1,1,1,3,78,1,25,2,30,26,56,86,361,8,80,9,7,9,9,9,9,1
40.71741327,-73.98859129,1,0,0,2,1,1,2,4,145,2,25,5,230,2,2,23,274,6,88,10,7,10,9,10,9,1
40.68924134,-73.96221338,1,0,1,2,2,1,1,4,119,1,0,6,28,28,58,88,363,18,95,10,9,9,9,9,9,1
40.76361912,-73.92121415,1,0,1,1,1,1,1,4,50,1,0,1,29,24,54,79,354,2,100,10,10,10,10,10,10,1
40.70283353,-73.93409518,1,2,0,2,1,1,1,4,159,1,10,3,60,30,57,87,362,28,91,10,9,10,10,9,9,1
40.6838503,-73.9406319,1,0,1,1,1,1,1,4,68,1,0,3,45,30,60,90,365,12,94,10,10,10,9,9,9,1
40.76457795,-73.98460709,1,0,0,3,1,0,1,4,185,0,0,1,1125,0,0,0,0,3,100,10,8,10,10,9,10,1
40.74979684,-74.00644881,1,0,0,2,1,1,1,4,250,1,50,1,1125,30,60,90,365,2,100,10,10,10,10,10,10,1
40.72703104,-73.98195573,1,0,1,2,0.5,1,1,4,79,1,20,2,1125,28,58,88,306,23,84,8,8,9,9,9,8,3
40.6837076,-73.9097651,1,0,1,1,2.5,1,1,4,50,1,10,1,1125,27,57,87,362,1,100,10,10,10,10,8,10,2
40.67975857,-73.97518543,1,0,1,2,1,1,1,4,49,1,0,1,1125,2,14,44,319,1,60,4,8,10,8,10,6,1
40.66173236,-73.96158197,1,0,1,2,1,1,1,4,62,1,5,4,1125,27,49,79,329,27,92,10,9,10,9,9,9,2
40.8210409,-73.91403851,1,0,1,2,2,1,1,4,48,1,10,4,6,0,30,60,335,20,95,10,9,10,10,8,10,1
40.79182948,-73.94742659,1,0,0,2,1,1,1,3,120,2,30,3,150,16,34,34,35,27,90,9,9,10,10,9,9,1
40.7249191,-73.99818979,1,0,0,3,1,1,1,4,400,1,0,2,1125,30,60,90,365,2,100,10,10,10,10,10,10,1
40.76817114,-73.98312661,1,0,0,4,1,1,2,4,99,1,20,1,21,6,25,55,317,50,90,9,9,9,9,10,8,2
40.7934903,-73.96738077,1,0,0,6,1,1,3,4,185,2,25,1,1125,29,59,89,359,14,93,10,9,10,10,10,9,1
40.76828158,-73.92048818,1,0,0,2,1,1,1,4,188,2,30,2,365,30,60,90,365,7,92,9,9,10,10,9,9,1
40.70770888,-74.01459538,1,0,0,3,1,1,1,4,180,1,0,3,7,30,60,90,365,8,94,10,9,10,10,9,9,1
40.71418601,-73.96184604,1,0,0,4,3,2,4,4,225,2,50,6,1125,0,0,0,244,3,100,10,10,10,10,10,10,1
40.67483806,-73.95750599,1,0,0,2,1,1,1,4,125,0,0,1,30,29,59,89,364,2,90,9,6,10,10,9,6,1
40.63666353,-73.95960776,1,1,1,4,2.5,1,4,4,125,2,100,1,1125,30,60,90,365,1,80,6,6,10,10,10,6,2
40.7732681,-73.96272434,1,0,0,4,1,1,2,4,200,2,25,1,40,20,46,76,351,26,88,9,9,9,9,9,9,7
40.80854593,-73.94369552,1,0,1,1,1,1,1,4,55,1,0,1,30,20,39,65,65,68,89,9,9,9,9,8,9,3
40.6925824,-73.96648604,1,0,1,2,1,1,1,4,80,1,0,5,21,0,0,0,246,4,100,10,9,10,10,10,10,1
40.70687876,-73.94493245,1,0,0,4,1,1,2,4,130,2,25,2,365,12,32,45,286,130,97,10,10,10,10,9,10,2
40.72039651,-73.98564001,1,0,0,2,1,1,1,4,175,1,0,2,1125,20,50,79,80,36,95,9,10,10,10,9,9,1
40.77166187,-73.98107398,1,0,0,6,2,3,4,4,499,1,0,4,30,6,15,15,25,4,95,9,9,10,10,10,9,1
40.67768717,-73.98035823,1,0,0,2,1,1,1,4,175,1,0,4,1125,0,0,0,0,2,100,10,10,10,10,10,10,1
40.66782456,-73.95839117,0,0,0,5,1,1,1,4,99,2,40,3,120,30,60,90,365,4,87,10,10,10,10,9,10,1
40.78973764,-73.94952893,1,1,1,5,4.5,1,5,4,170,1,40,1,1125,30,60,90,365,3,50,2,7,5,5,6,5,3
40.85214401,-73.93980145,1,0,1,2,2,1,1,4,76,1,25,1,1125,30,60,90,365,8,95,10,10,10,10,10,9,2
40.58061253,-73.96446821,1,1,1,2,1,1,1,4,35,1,10,1,1125,16,46,76,351,8,69,9,7,8,9,6,7,8
40.77867979,-73.78193032,1,0,0,3,1,0,2,4,90,2,15,2,1125,28,58,88,363,1,100,10,10,10,10,10,10,3
40.62943448,-73.96192172,1,0,0,3,1,1,1,4,115,2,0,2,1125,6,14,22,261,6,97,10,9,10,9,9,10,1
40.7288615,-74.00013403,1,0,1,2,1,1,1,4,100,1,20,3,21,3,3,3,4,5,92,8,9,8,10,10,9,1
40.78210135,-73.90944114,1,1,1,3,1,1,1,4,40,1,15,1,1125,0,0,0,245,9,76,9,9,9,9,8,8,8
40.77954762,-73.97430521,1,0,1,1,1,1,1,4,121,1,0,7,180,30,46,76,351,1,100,10,10,10,10,10,10,2
40.81377919,-73.9535291,1,0,1,1,1,1,1,2,95,1,0,2,90,10,10,20,295,2,100,10,10,10,10,10,10,1
40.70557541,-73.93292592,1,2,1,2,1,1,1,4,69,2,25,1,1125,22,52,82,357,4,80,8,8,8,9,10,9,1
40.7443899,-73.98937486,1,0,0,5,1,0,3,4,180,3,15,6,21,9,9,9,9,18,93,9,8,10,10,10,9,2
40.77261257,-73.97991847,1,0,0,4,1,1,2,4,190,1,0,5,1125,0,0,0,182,2,96,9,9,10,10,10,10,3
40.73384163,-74.00202614,1,0,0,2,1,1,1,4,250,1,0,2,365,29,59,89,356,8,96,10,10,10,10,10,10,1
40.6820019,-73.99397891,1,0,0,2,1,1,1,4,125,1,0,14,1125,0,30,60,335,3,73,7,7,7,7,9,7,1
40.65354777,-73.96183897,1,0,1,2,1,1,1,4,47,1,15,14,90,3,33,63,338,6,97,10,9,9,10,9,9,1
40.69419657,-73.94627424,1,0,1,2,1,1,1,4,75,1,20,2,1125,29,59,89,364,8,95,9,9,10,10,9,9,1
40.72606217,-73.9803038,1,0,0,2,1,1,2,4,110,2,100,5,1125,22,52,82,319,2,90,8,9,9,9,10,8,1
40.71643923,-73.95934382,1,0,0,2,1,1,1,4,180,1,0,3,90,16,41,71,346,33,96,10,10,9,10,10,9,1
40.76731771,-73.95465303,1,0,0,2,1,0,1,4,170,1,0,1,5,28,58,88,363,2,90,10,10,10,10,10,10,1
40.69484338,-73.98244466,1,0,0,7,2,2,2,4,367,4,125,3,1125,0,0,0,247,12,100,10,10,10,10,9,10,1
40.75227734,-73.99584024,1,0,0,3,1,1,1,4,160,1,25,3,1125,3,3,3,89,7,94,10,9,10,10,10,9,1
40.78116664,-73.98430268,1,0,0,2,1,1,1,4,200,1,0,3,1125,29,59,89,353,1,100,8,10,8,10,10,10,2
40.76681786,-73.9568329,1,0,0,2,1,0,1,4,155,1,10,1,6,5,35,65,340,4,100,10,10,10,10,10,10,1
40.67816122,-73.97907121,1,0,1,2,1,1,1,4,120,1,0,2,7,0,16,46,321,1,100,10,10,10,10,10,10,1
40.72969047,-73.98929711,1,0,1,2,1.5,1,1,4,150,1,50,1,1125,0,0,0,155,2,80,9,6,10,9,10,9,1
40.63870514,-74.02432928,1,1,1,1,1,1,1,4,59,1,15,1,28,19,49,79,354,1,100,8,8,10,10,8,10,4
40.80529149,-73.95330457,1,0,1,1,1,1,1,4,92,1,84,7,14,28,47,77,352,36,98,10,10,10,10,9,10,1
40.75383376,-73.96776728,1,0,0,4,1,2,2,4,170,2,15,4,20,0,0,0,21,1,80,8,8,8,8,8,8,1
40.71360642,-73.9639521,1,0,0,4,0,2,2,4,190,4,50,5,90,30,58,58,59,44,88,9,9,9,9,9,8,2
40.73582018,-73.99181609,1,0,0,2,1,0,1,4,170,1,0,2,1125,18,28,34,273,4,90,10,10,10,10,10,9,1
40.71816396,-73.94221098,1,0,1,1,1,1,1,4,125,1,0,14,30,30,60,90,365,6,98,9,10,10,10,10,10,1
40.82937517,-73.94948087,1,0,1,4,1,1,2,4,58,1,24,1,1125,30,60,90,365,32,92,10,9,9,9,9,9,5
40.71332777,-73.99177158,1,2,0,10,2,3,4,4,425,3,65,3,14,23,53,83,344,26,89,9,9,8,9,8,8,3
40.75841994,-73.98852544,1,0,0,6,1,2,3,4,440,4,0,2,365,24,37,61,308,19,97,10,10,10,10,9,9,1
40.77392809,-73.9897261,1,0,0,4,2,2,2,4,325,1,0,1,1125,14,44,74,349,1,93,10,10,10,10,6,10,1
40.7240178,-73.97679959,1,0,0,7,1,3,4,4,375,6,25,4,1125,24,46,55,245,11,91,9,9,9,9,8,9,5
40.75046771,-73.98537899,1,0,1,2,1,1,1,4,69,1,30,1,14,26,56,86,349,22,91,9,9,10,9,10,9,1
40.72201503,-73.99357602,1,0,1,1,1,1,1,3,70,1,30,2,1125,0,0,0,179,1,80,8,6,8,10,10,6,1
40.71645985,-73.95706961,1,0,1,2,2,1,1,4,99,1,25,1,1125,30,60,90,365,1,100,10,10,10,10,8,10,1
40.7780781,-73.97486179,1,0,1,4,1,1,1,4,140,1,25,1,30,29,59,89,364,6,93,10,9,9,10,10,10,3
40.7071935,-73.93560639,1,2,1,2,1,1,1,4,67,1,25,1,330,30,60,90,326,45,90,9,8,9,9,9,9,2
40.82095349,-73.93864077,1,0,1,2,1,1,1,4,40,1,19,1,28,11,41,71,346,125,87,8,8,9,9,8,9,3
40.78692302,-73.9758908,1,0,1,4,1,1,1,4,150,2,35,2,1125,30,60,87,342,5,100,10,10,10,10,10,10,3
40.64488415,-74.07802548,1,0,2,1,1,1,1,0,35,1,0,1,1125,30,60,90,365,5,68,8,6,8,8,9,8,1
40.73106858,-73.95573086,1,0,0,4,1,1,1,4,125,2,15,3,12,1,1,1,1,2,100,10,10,10,10,10,10,1
40.70911951,-73.94608481,1,0,1,2,1,1,1,4,75,1,0,3,1125,11,11,11,101,11,95,10,9,10,10,9,10,1
40.86523288,-73.92880635,1,0,1,2,1,1,1,4,85,1,10,2,30,30,53,83,358,26,98,10,10,10,10,9,10,2
40.7349651,-74.00203577,1,0,0,2,1,1,1,4,250,1,0,1,1125,24,54,84,359,8,95,9,10,9,9,10,10,1
40.74062487,-74.00066784,1,0,0,4,1,2,2,4,500,4,50,1,1125,30,60,90,365,2,100,8,8,8,10,10,6,2
40.73457895,-73.99443356,1,0,1,1,1,1,1,3,90,1,0,3,30,12,39,69,336,52,88,9,9,10,10,10,9,3
40.71821693,-73.94127572,1,0,1,2,1,1,1,4,110,1,20,3,1125,30,60,90,281,8,95,10,9,10,10,10,9,2
40.707457,-73.95527239,1,0,1,3,1,1,1,4,85,1,40,1,1125,1,31,61,336,4,85,10,9,10,10,9,8,1
40.74811062,-73.9729827,1,0,0,2,1,0,1,4,110,1,0,1,1125,0,0,0,1,8,95,10,9,9,9,10,9,1
40.77433461,-73.96684548,1,0,0,4,1,2,2,4,205,2,20,1,1125,19,37,67,342,43,83,9,9,9,9,10,9,7
40.77235075,-73.91564522,1,0,0,3,1,0,1,4,150,2,20,1,14,30,60,90,365,3,100,10,9,10,10,10,9,1
40.68764139,-73.98766327,1,1,1,2,1,1,1,4,115,1,10,2,24,22,38,57,57,94,99,10,10,10,10,10,10,1
40.76515345,-73.96894056,1,0,0,2,1,0,1,4,180,2,0,3,10,7,20,38,310,12,100,10,10,10,10,10,10,1
40.73541204,-73.99456845,1,0,0,2,1,1,1,4,275,2,100,1,1125,30,58,88,363,6,100,10,10,10,10,10,10,1
40.74528857,-73.99499055,1,0,0,2,1,1,1,4,200,1,0,3,1125,8,17,47,322,18,93,10,9,9,10,10,9,1
40.71556698,-73.96352346,1,0,0,3,1,0,1,4,180,1,10,2,10,28,56,56,57,11,98,10,9,10,10,10,9,1
40.86821059,-73.92251886,1,0,0,2,1,1,1,4,90,1,40,6,365,0,0,0,228,13,95,9,9,10,10,9,9,1
40.77107257,-73.98649539,1,0,0,2,1,1,1,4,235,1,0,2,1125,2,2,2,2,5,100,10,10,10,10,10,10,1
40.72183257,-73.98868643,1,0,1,2,1,1,1,4,75,1,15,2,30,9,23,31,293,104,89,9,8,9,9,9,9,2
40.7624252,-73.98926165,1,0,0,4,1,1,3,4,149,2,25,2,1125,20,27,57,129,34,82,8,8,9,10,9,8,1
40.76211836,-73.98953354,1,0,0,5,1,2,3,4,169,2,20,2,365,10,25,45,298,78,88,9,9,10,10,10,9,6
40.67579039,-73.99968254,1,0,0,4,1,2,2,4,150,2,15,6,300,23,32,46,273,2,100,10,10,10,10,10,10,1
40.71954812,-73.99706423,1,0,0,3,1,1,2,4,179,2,15,3,60,23,46,50,69,69,93,10,9,9,10,10,9,1
40.65140927,-73.96167142,1,0,1,1,1,1,1,4,65,1,20,1,1125,29,59,77,352,20,96,10,10,10,10,9,9,2
40.72379569,-73.85528834,1,0,0,2,1,1,1,4,149,1,0,5,30,25,55,85,360,12,100,10,10,10,10,9,10,1
40.7071478,-73.81468079,1,0,0,3,1,1,3,4,65,1,10,2,90,30,60,90,365,3,93,9,10,10,10,9,10,2
40.76405622,-73.92109952,1,0,1,2,1,1,1,4,120,2,35,2,30,2,32,62,337,1,80,8,6,10,10,8,6,1
40.78357562,-73.97855607,1,0,1,1,1,1,1,4,99,1,39,4,30,0,2,32,307,3,100,10,8,8,8,10,9,1
40.79990191,-73.95914255,1,0,1,1,1,1,1,2,85,1,20,1,31,29,59,89,364,25,75,9,6,10,10,9,8,1
40.65499928,-74.00675558,1,1,1,3,1,1,2,4,50,2,15,1,1125,5,5,5,180,44,89,9,8,10,10,9,9,1
40.71187319,-74.01556663,1,0,0,5,2,2,3,4,90,1,0,7,30,0,0,0,0,14,89,10,8,10,10,10,10,2
40.76014319,-73.96236982,1,0,0,2,1,1,1,4,150,3,25,1,1125,0,0,0,0,7,93,9,10,7,8,10,10,1
40.74430708,-74.00803383,0,0,0,4,2.5,2,2,4,1250,1,0,3,365,23,53,83,358,12,98,10,10,10,10,10,9,1
40.65260047,-73.94999252,1,0,0,4,1,1,2,4,95,2,25,1,4,30,60,90,365,22,97,10,10,10,10,9,9,1
40.73690135,-73.9955528,1,0,0,2,1,1,1,4,220,0,0,8,1125,28,58,88,363,3,97,10,9,10,10,10,10,1
40.74374174,-73.90233536,1,0,1,2,1,1,1,4,60,1,15,2,1125,28,58,88,363,4,90,10,10,10,10,9,10,2
40.67445798,-73.99190027,1,0,0,4,2,2,3,4,250,1,0,3,1125,30,60,90,365,8,98,9,9,9,9,9,10,1
40.71106314,-73.98821053,1,0,1,2,1,1,1,4,120,1,20,5,1125,28,58,88,363,7,97,10,9,10,10,9,10,1
40.68709277,-73.95557745,1,0,0,6,1,2,2,4,99,4,25,5,29,2,14,23,253,29,92,9,10,9,10,8,9,2
40.78166318,-73.9795771,1,0,0,3,1.5,1,2,4,260,1,0,7,1125,0,1,13,239,1,94,10,6,10,10,10,10,1
40.71182541,-73.9770251,1,0,0,4,1,1,1,4,210,3,20,2,31,30,60,90,365,8,93,10,9,10,10,9,9,1
40.71144317,-73.95368591,1,2,0,2,1,0,1,4,180,1,0,2,30,30,60,90,365,7,98,10,10,10,10,10,9,1
40.85764621,-73.93102539,1,0,1,5,1,1,3,4,70,1,0,1,1125,28,58,88,356,1,60,8,6,6,6,6,6,3
40.7108449,-73.94860577,1,0,0,4,1,1,2,4,145,2,20,2,1125,21,48,78,353,46,96,9,9,10,10,8,9,2
40.67317313,-73.97676422,1,5,1,2,1,1,1,4,178,1,0,3,1125,29,59,89,364,16,93,10,10,10,9,10,8,1
40.67792372,-73.97972137,1,0,0,6,1,3,2,4,150,3,50,3,30,0,0,0,178,7,97,9,9,10,10,10,10,1
40.67391406,-73.94046626,1,0,0,5,1,2,3,4,100,4,17,1,365,7,7,7,7,6,70,10,10,9,8,7,9,2
40.80042389,-73.95978945,1,0,1,2,1,1,1,4,70,1,30,1,365,20,50,80,355,107,90,9,9,9,9,9,9,2
40.77430205,-73.94886801,1,0,0,3,1,0,1,4,195,2,25,2,30,27,57,87,273,4,85,10,10,10,10,10,9,1
40.75084825,-73.99742532,1,0,0,2,1,0,2,4,165,4,10,1,1125,19,49,79,354,8,94,10,9,10,10,10,9,1
40.73192096,-73.95132574,1,0,1,2,1,1,1,4,68,1,25,4,21,30,60,90,365,33,93,9,9,10,10,10,9,1
40.73920859,-73.99891296,1,0,1,2,1,1,1,4,125,1,25,1,1125,22,52,82,357,83,87,9,9,9,9,10,9,1
40.64466751,-73.95718978,1,0,1,2,1,1,1,4,45,1,5,5,1125,30,60,90,365,5,88,9,8,7,10,8,8,9
40.73952873,-73.97974947,1,4,1,2,1,1,1,4,125,1,10,2,7,14,44,69,344,50,92,9,9,10,10,10,9,1
40.8150653,-73.90573745,1,1,1,4,1.5,1,3,4,65,1,15,2,1125,30,60,90,365,16,96,10,10,9,10,9,10,4
40.72582055,-73.99858732,1,0,0,2,1,0,1,4,260,1,0,1,1125,12,42,72,347,4,100,10,10,10,10,10,9,1
40.70770874,-73.94343513,1,0,0,6,1,2,2,4,200,1,0,3,1125,2,7,37,312,1,100,10,10,10,10,10,10,1
40.72687822,-74.00012883,1,0,0,3,1,1,1,4,270,2,20,3,1125,30,60,90,365,1,100,10,8,10,10,10,8,1
40.71727867,-74.01524009,1,0,0,2,1,1,1,4,300,1,0,1,1125,30,60,90,365,2,100,10,9,10,10,10,10,2
40.81858879,-73.87953656,1,0,1,1,1,1,1,4,26,1,15,2,180,0,30,60,335,10,91,9,9,10,10,8,9,1
40.7302533,-73.99803168,1,0,0,4,1,2,2,4,195,4,10,1,1125,30,30,30,142,9,82,8,6,9,10,10,8,2
40.7241001,-73.97898536,1,0,0,3,1,2,2,4,195,1,0,5,14,0,0,0,162,5,92,8,9,9,10,9,10,2
40.75447499,-73.90544605,1,1,1,3,1,1,3,4,99,1,10,2,5,24,54,82,206,3,100,10,10,10,10,10,10,1
40.75779191,-73.98571155,1,0,2,4,1,1,2,4,100,2,30,1,1125,0,0,0,0,61,98,10,10,10,10,10,10,1
40.72267988,-73.98213089,1,0,0,4,1,1,1,4,299,2,50,7,30,30,60,90,365,10,93,8,9,9,8,10,8,1
40.78303609,-73.97687862,1,0,0,5,1,1,1,4,295,2,0,1,1125,0,0,0,2,7,97,10,9,10,10,10,10,1
40.72873747,-73.99734083,1,0,0,2,1,1,1,4,195,1,0,2,30,30,53,83,339,11,95,10,9,9,10,10,9,1
40.7643541,-73.96080663,1,0,1,1,1,1,1,4,125,1,50,1,1125,30,60,90,365,3,90,10,10,10,10,8,8,2
40.71739372,-73.95471839,1,0,0,3,1,2,2,4,195,2,15,1,1125,15,27,42,234,96,99,10,10,10,10,10,10,2
40.72940098,-73.97853107,1,0,1,3,1,1,2,4,125,1,20,2,1125,30,60,90,365,39,90,9,8,10,10,9,9,1
40.76468807,-73.9942864,1,0,0,3,1,1,2,4,149,2,20,1,1125,6,14,39,306,43,93,10,10,10,10,10,9,6
40.72098372,-73.97984419,1,0,0,4,1,2,3,4,200,1,0,1,1125,4,34,64,332,4,65,7,6,9,10,7,8,1
40.74070844,-73.99952478,1,0,0,2,1,1,1,4,190,2,100,2,1125,1,31,61,336,2,90,10,9,10,10,9,8,1
40.69208303,-73.96764378,1,0,1,1,1,1,1,4,60,1,0,2,1125,0,0,0,0,1,100,10,10,10,10,10,10,1
40.70424261,-73.93585671,1,2,0,2,1,1,1,4,99,1,0,7,15,0,0,0,62,1,100,10,10,10,10,10,10,1
40.72286391,-73.98288735,1,0,1,2,1,1,1,4,119,1,30,1,1125,30,60,90,365,7,94,9,9,10,10,10,9,1
40.71882423,-73.98851524,1,0,0,2,1,1,1,4,220,1,0,3,1125,0,6,36,311,50,95,10,9,9,9,10,9,1
40.72980262,-73.98829914,1,0,0,3,1,1,1,4,149,2,50,2,365,19,43,69,344,35,93,10,8,10,10,10,9,3
40.70025083,-73.95249925,1,0,1,1,1,1,1,4,80,1,25,2,90,30,60,90,365,1,89,10,10,10,10,6,8,1
40.78309868,-73.94676475,1,0,1,2,1,1,2,4,145,1,0,1,1125,30,60,90,365,1,80,8,10,10,10,8,8,2
40.71576501,-73.9937589,0,0,0,2,1,0,1,4,170,1,0,4,18,7,37,67,342,50,87,9,8,9,10,9,8,4
40.7067049,-73.93318778,1,2,1,2,1,1,1,4,120,1,25,2,30,30,60,90,365,1,100,10,10,10,10,10,10,2
40.65761045,-73.9511422,1,0,1,1,1,1,1,4,50,1,0,7,14,0,0,0,1,1,94,10,8,10,10,10,10,1
40.71543642,-73.95575205,1,0,1,3,1,1,2,4,100,1,20,1,30,26,54,84,359,8,85,9,10,10,9,10,9,2
40.6896572,-73.91040312,1,1,2,16,2.5,1,14,4,28,1,28,1,1125,30,60,90,365,2,60,6,5,9,9,4,5,28
40.70120225,-73.93884216,1,2,1,2,1,1,1,4,49,1,10,2,1125,0,10,24,233,64,88,8,8,9,9,9,9,2
40.66520205,-73.98113386,1,0,1,2,1,1,1,3,75,1,25,2,30,28,58,88,363,14,99,10,10,10,10,10,10,1
40.71379076,-73.95186827,1,0,0,4,1,2,3,4,200,4,35,4,1125,30,60,80,81,34,96,10,9,10,10,10,10,1
40.74801087,-73.9749726,1,0,0,2,1,1,1,4,250,2,100,1,30,30,60,90,365,12,91,10,8,9,9,10,9,1
40.68991484,-73.92086433,1,0,1,2,1,1,1,4,50,1,30,1,1,19,49,79,354,4,90,9,8,10,10,6,8,1
40.72758562,-73.95702373,1,0,1,1,1,1,1,4,75,1,10,5,30,30,60,90,365,7,92,9,9,10,9,10,9,2
40.6489196,-73.96489396,1,0,0,2,1,1,2,4,100,2,20,5,365,26,26,35,304,5,88,10,9,10,10,8,9,1
40.75589811,-73.99469405,1,0,0,2,1,1,1,4,307,2,150,4,20,30,60,90,365,16,100,9,9,10,10,9,9,1
40.72817542,-73.99084928,1,0,0,3,1,1,1,4,120,1,0,2,30,1,31,46,301,5,90,8,9,10,10,10,8,1
40.72652094,-73.98239658,1,0,0,6,1,1,2,4,195,1,0,2,7,0,0,0,55,13,92,10,7,9,10,10,9,1
40.76514601,-73.95469857,1,0,0,5,1,2,1,4,200,1,0,2,14,0,0,0,0,2,100,10,9,10,10,8,10,1
40.74137475,-73.97878687,1,0,1,2,1,1,1,4,125,1,0,1,1125,30,60,90,365,1,60,4,6,10,10,6,6,1
40.6789496,-73.97199766,1,0,0,2,1,0,1,4,110,1,0,2,1125,15,45,69,296,14,86,9,9,10,10,10,9,1
40.66631267,-73.97796726,1,4,1,1,0.5,1,1,4,100,1,0,2,1125,30,60,90,365,3,100,9,9,10,10,10,10,1
40.72518099,-73.98134572,1,0,0,5,1,2,2,4,350,4,30,3,300,14,44,74,344,49,95,10,10,10,10,9,9,3
40.68221365,-73.94065021,1,0,0,6,1,1,4,4,139,4,25,3,30,30,60,90,365,40,89,9,9,9,9,8,9,7
40.80232315,-73.96535208,1,0,0,4,1,1,2,4,110,1,0,1,14,29,45,60,132,6,93,9,10,10,10,10,10,1
40.64989013,-74.0079524,1,0,1,2,1,1,1,4,65,1,0,1,8,29,59,89,364,10,93,10,9,9,10,9,10,1
40.71799729,-73.94052724,1,0,1,2,1,1,2,4,60,1,20,1,1125,30,60,90,365,7,89,9,10,9,10,9,8,2
40.73931641,-74.00403387,1,0,0,4,1,2,3,4,200,2,20,1,365,16,28,54,305,93,91,9,9,10,10,10,9,4
40.75697892,-73.96962619,1,0,1,1,1,1,1,4,100,1,0,3,14,30,60,90,365,15,94,10,10,10,10,10,9,2
40.74007406,-73.98195567,1,0,1,1,1,1,1,4,99,1,20,3,300,20,50,80,355,30,95,9,9,10,10,10,9,1
40.76828876,-73.98030726,1,0,0,2,1,1,1,4,350,1,0,3,1125,30,60,90,365,9,100,10,10,10,10,10,10,1
40.79156046,-73.97650036,1,0,2,2,1,1,1,3,89,1,0,2,28,13,33,56,331,4,93,10,10,10,10,9,10,2
40.71801664,-73.96174187,1,0,1,2,1,1,1,4,280,1,0,1,1125,30,60,90,365,2,100,10,10,10,10,10,10,2
40.7462807,-73.99137732,1,2,0,4,1,1,3,4,370,2,30,2,90,30,60,90,180,47,90,9,8,9,10,10,8,1
40.79661472,-73.97200165,1,0,0,3,1,2,1,4,315,2,75,2,1125,0,30,60,335,3,100,10,10,10,10,10,9,1
40.72503858,-73.98808152,1,0,0,2,1,1,1,4,159,2,25,2,365,8,25,55,330,87,94,9,9,9,10,10,9,3
40.75635783,-73.91658187,1,1,1,2,1,1,1,4,50,1,10,2,30,17,47,70,345,41,91,10,9,9,9,9,9,2
40.72718294,-73.98726402,1,0,0,2,1,1,1,4,150,1,0,5,1125,22,52,82,357,33,93,8,9,9,10,10,9,1
40.73316971,-73.95419149,1,0,0,6,1,2,2,4,219,3,30,3,21,20,50,80,355,2,100,10,9,10,10,9,10,1
40.82538628,-73.9411069,1,0,1,2,1,1,1,4,95,1,0,1,1125,30,60,90,365,2,100,10,10,10,10,10,10,1
40.71471276,-73.94044909,1,0,1,2,1,1,1,4,89,1,25,1,90,1,31,61,336,19,92,9,9,9,9,9,9,1
40.78173694,-73.98021442,1,0,0,2,1.5,1,1,4,250,2,50,1,1125,0,0,0,91,9,100,10,10,10,10,10,10,1
40.74928379,-73.99625248,1,0,0,2,1,0,1,4,170,1,0,1,365,25,53,83,358,9,95,10,10,10,10,9,10,1
40.77594207,-73.98207196,1,0,0,2,1,1,1,4,150,1,0,1,1125,30,60,90,348,1,97,10,8,10,10,10,10,2
40.78019868,-73.94789302,1,0,0,4,1,1,2,4,160,1,0,7,365,0,10,10,214,1,100,10,10,10,10,10,10,1
40.7184574,-73.99538289,1,0,0,2,1,1,1,4,150,2,25,3,365,0,0,0,1,64,92,9,9,9,10,9,9,1
40.67231113,-73.76613249,1,1,1,3,1,1,2,4,52,1,12,2,365,30,60,90,365,56,88,9,10,9,9,8,9,8
40.72945278,-73.95511253,1,1,0,4,2,2,2,4,285,2,20,3,90,30,60,90,365,80,97,10,9,10,10,10,10,4
40.69025014,-73.96593072,1,0,0,8,1,8,2,4,199,1,0,1,1125,25,55,85,352,7,100,9,10,10,10,9,10,7
40.67314095,-73.93406671,1,0,0,4,1,1,2,4,95,2,5,2,12,12,14,22,173,47,96,10,10,10,10,9,10,1
40.68954172,-73.96801245,1,0,0,2,1,1,1,4,100,1,20,5,12,0,1,1,171,3,93,10,10,9,9,10,9,1
40.74705024,-73.95012351,1,0,0,4,1,1,2,4,150,1,20,1,7,30,60,90,365,1,100,10,10,10,10,10,10,3
40.68270786,-73.94268293,1,0,0,5,1,1,1,4,145,4,25,4,365,29,59,89,364,34,88,9,9,9,9,8,9,7
40.64533858,-73.971887,1,0,0,3,1,1,2,4,125,2,25,3,21,15,22,52,314,46,93,9,10,10,10,8,9,1
40.67924462,-73.96861365,1,0,0,4,1,1,2,4,150,1,0,3,6,2,2,2,2,3,100,10,10,10,10,9,10,1
40.75098808,-73.85602379,1,1,1,4,1,1,2,4,60,1,10,1,1125,17,38,62,320,65,88,9,8,9,9,8,9,1
40.72974783,-73.99430928,1,0,0,2,1,1,1,4,149,1,35,1,1125,8,8,8,217,10,89,9,8,8,10,10,9,1
40.77311365,-73.94939253,1,0,1,2,1,1,1,4,65,2,0,1,14,9,9,9,10,92,89,9,9,9,9,9,9,1
40.75382215,-73.93608356,1,0,0,11,1,2,2,4,150,5,25,1,1125,7,24,42,295,43,85,9,9,9,9,9,9,5
